name,capital,risk_profile,rank_mode,max_assets,rebalance_freq,target_vol,daily_var_limit,risk_gate_passes,small_account_minimum_gate_passes,small_account_executable_gate_passes,sharpe_ratio,annual_return,annual_volatility,max_drawdown,win_rate,total_return,final_nav,avg_holdings,avg_risky_exposure,avg_cash_weight,avg_target_budget,max_target_budget,zero_budget_rebalances,total_fees,fees_pct_initial_capital,orders,avg_oos_sharpe,min_oos_sharpe
v35_risk_budget_balanced_var_risk_adjusted_50000_2asset_40d_vol0.04_var0.016,50000.0,balanced_var,risk_adjusted,2,40,0.04,0.016,True,False,True,-0.5496,0.0146,0.019,-0.0321,0.3668,0.1951,59755.75,1.04,0.0819,0.9181,0.0837,0.3242,25,687.15,0.0137,115,-0.9836,-2.1149
v35_risk_budget_conservative_var_risk_adjusted_50000_1asset_40d_vol0.06_var0.008,50000.0,conservative_var,risk_adjusted,1,40,0.06,0.008,True,False,True,-0.5511,0.0136,0.0206,-0.0363,0.2841,0.1811,59054.11,0.53,0.0634,0.9366,0.0648,0.3008,36,424.29,0.0085,64,-2.0618,-7.0505
v35_risk_budget_conservative_var_risk_adjusted_50000_1asset_40d_vol0.06_var0.012,50000.0,conservative_var,risk_adjusted,1,40,0.06,0.012,True,False,True,-0.5511,0.0136,0.0206,-0.0363,0.2841,0.1811,59054.11,0.53,0.0634,0.9366,0.0648,0.3008,36,424.29,0.0085,64,-2.0618,-7.0505
v35_risk_budget_conservative_var_risk_adjusted_50000_1asset_40d_vol0.06_var0.016,50000.0,conservative_var,risk_adjusted,1,40,0.06,0.016,True,False,True,-0.5511,0.0136,0.0206,-0.0363,0.2841,0.1811,59054.11,0.53,0.0634,0.9366,0.0648,0.3008,36,424.29,0.0085,64,-2.0618,-7.0505
v35_risk_budget_ultra_var_momentum_50000_1asset_40d_vol0.08_var0.012,50000.0,ultra_var,momentum,1,40,0.08,0.012,True,False,True,-0.5515,0.014,0.0199,-0.0327,0.3921,0.1871,59353.14,0.73,0.0723,0.9277,0.074,0.2298,20,529.96,0.0106,84,-0.9523,-1.5832
v35_risk_budget_ultra_var_momentum_50000_1asset_40d_vol0.08_var0.016,50000.0,ultra_var,momentum,1,40,0.08,0.016,True,False,True,-0.5515,0.014,0.0199,-0.0327,0.3921,0.1871,59353.14,0.73,0.0723,0.9277,0.074,0.2298,20,529.96,0.0106,84,-0.9523,-1.5832
v35_risk_budget_balanced_var_risk_adjusted_50000_2asset_20d_vol0.04_var0.008,50000.0,balanced_var,risk_adjusted,2,20,0.04,0.008,True,False,True,-0.5539,0.0147,0.0186,-0.0397,0.3735,0.1969,59846.78,1.05,0.0839,0.9161,0.0864,0.3242,49,1117.12,0.0223,191,-0.7142,-2.2839
v35_risk_budget_balanced_var_risk_adjusted_50000_2asset_20d_vol0.04_var0.012,50000.0,balanced_var,risk_adjusted,2,20,0.04,0.012,True,False,True,-0.5539,0.0147,0.0186,-0.0397,0.3735,0.1969,59846.78,1.05,0.0839,0.9161,0.0864,0.3242,49,1117.12,0.0223,191,-0.7142,-2.2839
v35_risk_budget_balanced_var_risk_adjusted_50000_2asset_20d_vol0.04_var0.016,50000.0,balanced_var,risk_adjusted,2,20,0.04,0.016,True,False,True,-0.5539,0.0147,0.0186,-0.0397,0.3735,0.1969,59846.78,1.05,0.0839,0.9161,0.0864,0.3242,49,1117.12,0.0223,191,-0.7142,-2.2839
v35_risk_budget_conservative_var_momentum_50000_2asset_40d_vol0.06_var0.008,50000.0,conservative_var,momentum,2,40,0.06,0.008,True,False,True,-0.5622,0.0133,0.0208,-0.0467,0.4302,0.1761,58806.77,1.33,0.102,0.898,0.1046,0.3404,15,826.73,0.0165,139,-1.1988,-2.2362
v35_risk_budget_conservative_var_momentum_50000_2asset_40d_vol0.06_var0.012,50000.0,conservative_var,momentum,2,40,0.06,0.012,True,False,True,-0.5622,0.0133,0.0208,-0.0467,0.4302,0.1761,58806.77,1.33,0.102,0.898,0.1046,0.3404,15,826.73,0.0165,139,-1.1988,-2.2362
v35_risk_budget_conservative_var_momentum_50000_2asset_40d_vol0.06_var0.016,50000.0,conservative_var,momentum,2,40,0.06,0.016,True,False,True,-0.5622,0.0133,0.0208,-0.0467,0.4302,0.1761,58806.77,1.33,0.102,0.898,0.1046,0.3404,15,826.73,0.0165,139,-1.1988,-2.2362
v35_risk_budget_conservative_var_risk_adjusted_50000_1asset_20d_vol0.06_var0.008,50000.0,conservative_var,risk_adjusted,1,20,0.06,0.008,True,False,True,-0.5626,0.014,0.0195,-0.0283,0.2928,0.1869,59347.49,0.55,0.0627,0.9373,0.0648,0.3008,70,665.51,0.0133,105,-1.2109,-3.2296
v35_risk_budget_conservative_var_risk_adjusted_50000_1asset_20d_vol0.06_var0.012,50000.0,conservative_var,risk_adjusted,1,20,0.06,0.012,True,False,True,-0.5626,0.014,0.0195,-0.0283,0.2928,0.1869,59347.49,0.55,0.0627,0.9373,0.0648,0.3008,70,665.51,0.0133,105,-1.2109,-3.2296
v35_risk_budget_conservative_var_risk_adjusted_50000_1asset_20d_vol0.06_var0.016,50000.0,conservative_var,risk_adjusted,1,20,0.06,0.016,True,False,True,-0.5626,0.014,0.0195,-0.0283,0.2928,0.1869,59347.49,0.55,0.0627,0.9373,0.0648,0.3008,70,665.51,0.0133,105,-1.2109,-3.2296
v35_risk_budget_ultra_var_momentum_200000_2asset_40d_vol0.08_var0.012,200000.0,ultra_var,momentum,2,40,0.08,0.012,True,False,True,-0.5643,0.0137,0.02,-0.0446,0.3969,0.1825,236509.67,1.24,0.0807,0.9193,0.0803,0.2298,20,1213.73,0.0061,136,-1.2205,-2.0178
v35_risk_budget_ultra_var_momentum_200000_2asset_40d_vol0.08_var0.016,200000.0,ultra_var,momentum,2,40,0.08,0.016,True,False,True,-0.5643,0.0137,0.02,-0.0446,0.3969,0.1825,236509.67,1.24,0.0807,0.9193,0.0803,0.2298,20,1213.73,0.0061,136,-1.2205,-2.0178
v35_risk_budget_ultra_var_momentum_50000_1asset_40d_vol0.08_var0.008,50000.0,ultra_var,momentum,1,40,0.08,0.008,True,False,True,-0.5683,0.0138,0.0197,-0.0328,0.3921,0.1835,59173.91,0.73,0.071,0.929,0.0729,0.2175,20,528.39,0.0106,84,-0.9918,-1.695
v35_risk_budget_ultra_var_momentum_200000_2asset_40d_vol0.08_var0.008,200000.0,ultra_var,momentum,2,40,0.08,0.008,True,False,True,-0.5799,0.0136,0.0197,-0.0449,0.3969,0.1801,236019.55,1.24,0.0794,0.9206,0.079,0.2175,20,1203.15,0.006,136,-1.2809,-2.1384
v35_risk_budget_balanced_var_momentum_50000_2asset_20d_vol0.04_var0.008,50000.0,balanced_var,momentum,2,20,0.04,0.008,True,False,True,-0.5842,0.0139,0.019,-0.0632,0.4641,0.1852,59260.06,1.53,0.1131,0.8869,0.1176,0.3242,17,1495.84,0.0299,259,-1.0783,-2.8015
v35_risk_budget_balanced_var_momentum_50000_2asset_20d_vol0.04_var0.012,50000.0,balanced_var,momentum,2,20,0.04,0.012,True,False,True,-0.5842,0.0139,0.019,-0.0632,0.4641,0.1852,59260.06,1.53,0.1131,0.8869,0.1176,0.3242,17,1495.84,0.0299,259,-1.0783,-2.8015
v35_risk_budget_balanced_var_momentum_50000_2asset_20d_vol0.04_var0.016,50000.0,balanced_var,momentum,2,20,0.04,0.016,True,False,True,-0.5842,0.0139,0.019,-0.0632,0.4641,0.1852,59260.06,1.53,0.1131,0.8869,0.1176,0.3242,17,1495.84,0.0299,259,-1.0783,-2.8015
v35_risk_budget_ultra_var_momentum_100000_2asset_40d_vol0.08_var0.012,100000.0,ultra_var,momentum,2,40,0.08,0.012,True,False,True,-0.5893,0.0134,0.0198,-0.0448,0.3965,0.1771,117709.4,1.24,0.0798,0.9202,0.0803,0.2298,20,905.5,0.0091,133,-1.2485,-2.0399
v35_risk_budget_ultra_var_momentum_100000_2asset_40d_vol0.08_var0.016,100000.0,ultra_var,momentum,2,40,0.08,0.016,True,False,True,-0.5893,0.0134,0.0198,-0.0448,0.3965,0.1771,117709.4,1.24,0.0798,0.9202,0.0803,0.2298,20,905.5,0.0091,133,-1.2485,-2.0399
v35_risk_budget_ultra_var_momentum_100000_2asset_40d_vol0.08_var0.008,100000.0,ultra_var,momentum,2,40,0.08,0.008,True,False,True,-0.6046,0.0132,0.0195,-0.0454,0.3965,0.1754,117537.51,1.24,0.0784,0.9216,0.079,0.2175,20,895.49,0.009,132,-1.3168,-2.2034
v35_risk_budget_conservative_var_risk_adjusted_200000_2asset_40d_vol0.06_var0.008,200000.0,conservative_var,risk_adjusted,2,40,0.06,0.008,True,False,True,-0.6435,0.0122,0.0199,-0.0347,0.2979,0.1603,232063.63,0.85,0.0671,0.9329,0.0669,0.3008,35,1069.07,0.0053,103,-2.646,-9.0687
v35_risk_budget_conservative_var_risk_adjusted_200000_2asset_40d_vol0.06_var0.012,200000.0,conservative_var,risk_adjusted,2,40,0.06,0.012,True,False,True,-0.6435,0.0122,0.0199,-0.0347,0.2979,0.1603,232063.63,0.85,0.0671,0.9329,0.0669,0.3008,35,1069.07,0.0053,103,-2.646,-9.0687
v35_risk_budget_conservative_var_risk_adjusted_200000_2asset_40d_vol0.06_var0.016,200000.0,conservative_var,risk_adjusted,2,40,0.06,0.016,True,False,True,-0.6435,0.0122,0.0199,-0.0347,0.2979,0.1603,232063.63,0.85,0.0671,0.9329,0.0669,0.3008,35,1069.07,0.0053,103,-2.646,-9.0687
v35_risk_budget_ultra_var_momentum_200000_2asset_20d_vol0.08_var0.008,200000.0,ultra_var,momentum,2,20,0.08,0.008,True,False,True,-0.6479,0.0131,0.0183,-0.0418,0.3783,0.174,234796.85,1.17,0.0684,0.9316,0.0684,0.2155,47,1668.05,0.0083,219,-1.5994,-3.9973
v35_risk_budget_ultra_var_risk_adjusted_200000_1asset_40d_vol0.08_var0.012,200000.0,ultra_var,risk_adjusted,1,40,0.08,0.012,True,False,True,-0.6605,0.0126,0.0188,-0.033,0.2415,0.1658,233168.8,0.45,0.0498,0.9502,0.0503,0.25,42,681.0,0.0034,58,-2.3015,-7.384
v35_risk_budget_ultra_var_risk_adjusted_200000_1asset_40d_vol0.08_var0.016,200000.0,ultra_var,risk_adjusted,1,40,0.08,0.016,True,False,True,-0.6605,0.0126,0.0188,-0.033,0.2415,0.1658,233168.8,0.45,0.0498,0.9502,0.0503,0.25,42,681.0,0.0034,58,-2.3015,-7.384
v35_risk_budget_ultra_var_momentum_50000_2asset_40d_vol0.08_var0.012,50000.0,ultra_var,momentum,2,40,0.08,0.012,True,False,True,-0.6631,0.0124,0.019,-0.0456,0.3959,0.1632,58161.79,1.24,0.0776,0.9224,0.0803,0.2298,20,775.01,0.0155,132,-1.3174,-2.1305
v35_risk_budget_ultra_var_momentum_50000_2asset_40d_vol0.08_var0.016,50000.0,ultra_var,momentum,2,40,0.08,0.016,True,False,True,-0.6631,0.0124,0.019,-0.0456,0.3959,0.1632,58161.79,1.24,0.0776,0.9224,0.0803,0.2298,20,775.01,0.0155,132,-1.3174,-2.1305
v35_risk_budget_ultra_var_risk_adjusted_200000_1asset_40d_vol0.08_var0.008,200000.0,ultra_var,risk_adjusted,1,40,0.08,0.008,True,False,True,-0.6661,0.0125,0.0187,-0.033,0.2415,0.1651,233027.36,0.45,0.0493,0.9507,0.05,0.25,42,673.74,0.0034,58,-2.324,-7.3825
v35_risk_budget_conservative_var_risk_adjusted_100000_2asset_40d_vol0.06_var0.008,100000.0,conservative_var,risk_adjusted,2,40,0.06,0.008,True,False,True,-0.6686,0.0119,0.0196,-0.0346,0.2979,0.1558,115583.94,0.85,0.0663,0.9337,0.0669,0.3008,35,754.46,0.0075,103,-2.6748,-9.1034
v35_risk_budget_conservative_var_risk_adjusted_100000_2asset_40d_vol0.06_var0.012,100000.0,conservative_var,risk_adjusted,2,40,0.06,0.012,True,False,True,-0.6686,0.0119,0.0196,-0.0346,0.2979,0.1558,115583.94,0.85,0.0663,0.9337,0.0669,0.3008,35,754.46,0.0075,103,-2.6748,-9.1034
v35_risk_budget_conservative_var_risk_adjusted_100000_2asset_40d_vol0.06_var0.016,100000.0,conservative_var,risk_adjusted,2,40,0.06,0.016,True,False,True,-0.6686,0.0119,0.0196,-0.0346,0.2979,0.1558,115583.94,0.85,0.0663,0.9337,0.0669,0.3008,35,754.46,0.0075,103,-2.6748,-9.1034
v35_risk_budget_ultra_var_risk_adjusted_100000_1asset_40d_vol0.08_var0.012,100000.0,ultra_var,risk_adjusted,1,40,0.08,0.012,True,False,True,-0.6765,0.0123,0.0187,-0.033,0.2415,0.1625,116252.69,0.45,0.0494,0.9506,0.0503,0.25,42,459.11,0.0046,58,-2.312,-7.3759
v35_risk_budget_ultra_var_risk_adjusted_100000_1asset_40d_vol0.08_var0.016,100000.0,ultra_var,risk_adjusted,1,40,0.08,0.016,True,False,True,-0.6765,0.0123,0.0187,-0.033,0.2415,0.1625,116252.69,0.45,0.0494,0.9506,0.0503,0.25,42,459.11,0.0046,58,-2.312,-7.3759
v35_risk_budget_ultra_var_momentum_50000_2asset_40d_vol0.08_var0.008,50000.0,ultra_var,momentum,2,40,0.08,0.008,True,False,True,-0.6811,0.0122,0.0188,-0.0465,0.3959,0.1607,58036.3,1.24,0.0763,0.9237,0.079,0.2175,20,778.0,0.0156,133,-1.3919,-2.3181
v35_risk_budget_ultra_var_risk_adjusted_100000_1asset_40d_vol0.08_var0.008,100000.0,ultra_var,risk_adjusted,1,40,0.08,0.008,True,False,True,-0.6832,0.0123,0.0186,-0.033,0.2415,0.1616,116163.93,0.45,0.049,0.951,0.05,0.25,42,456.67,0.0046,58,-2.341,-7.3739
v35_risk_budget_conservative_var_risk_adjusted_200000_2asset_20d_vol0.06_var0.008,200000.0,conservative_var,risk_adjusted,2,20,0.06,0.008,True,False,True,-0.6865,0.0118,0.0192,-0.0347,0.3046,0.155,230994.36,0.86,0.0668,0.9332,0.0671,0.3008,67,1644.24,0.0082,180,-1.4118,-3.2484
v35_risk_budget_conservative_var_risk_adjusted_200000_2asset_20d_vol0.06_var0.012,200000.0,conservative_var,risk_adjusted,2,20,0.06,0.012,True,False,True,-0.6865,0.0118,0.0192,-0.0347,0.3046,0.155,230994.36,0.86,0.0668,0.9332,0.0671,0.3008,67,1644.24,0.0082,180,-1.4118,-3.2484
v35_risk_budget_conservative_var_risk_adjusted_200000_2asset_20d_vol0.06_var0.016,200000.0,conservative_var,risk_adjusted,2,20,0.06,0.016,True,False,True,-0.6865,0.0118,0.0192,-0.0347,0.3046,0.155,230994.36,0.86,0.0668,0.9332,0.0671,0.3008,67,1644.24,0.0082,180,-1.4118,-3.2484
v35_risk_budget_conservative_var_risk_adjusted_50000_2asset_40d_vol0.06_var0.008,50000.0,conservative_var,risk_adjusted,2,40,0.06,0.008,True,False,True,-0.7126,0.0114,0.0191,-0.0337,0.2979,0.1493,57466.82,0.85,0.0651,0.9349,0.0669,0.3008,35,620.98,0.0124,102,-2.7406,-9.1906
v35_risk_budget_conservative_var_risk_adjusted_50000_2asset_40d_vol0.06_var0.012,50000.0,conservative_var,risk_adjusted,2,40,0.06,0.012,True,False,True,-0.7126,0.0114,0.0191,-0.0337,0.2979,0.1493,57466.82,0.85,0.0651,0.9349,0.0669,0.3008,35,620.98,0.0124,102,-2.7406,-9.1906
v35_risk_budget_conservative_var_risk_adjusted_50000_2asset_40d_vol0.06_var0.016,50000.0,conservative_var,risk_adjusted,2,40,0.06,0.016,True,False,True,-0.7126,0.0114,0.0191,-0.0337,0.2979,0.1493,57466.82,0.85,0.0651,0.9349,0.0669,0.3008,35,620.98,0.0124,102,-2.7406,-9.1906
v35_risk_budget_conservative_var_risk_adjusted_100000_2asset_20d_vol0.06_var0.008,100000.0,conservative_var,risk_adjusted,2,20,0.06,0.008,True,False,True,-0.7165,0.0114,0.019,-0.0346,0.304,0.149,114899.8,0.86,0.0661,0.9339,0.0671,0.3008,67,1185.5,0.0119,173,-1.438,-3.2645
v35_risk_budget_conservative_var_risk_adjusted_100000_2asset_20d_vol0.06_var0.012,100000.0,conservative_var,risk_adjusted,2,20,0.06,0.012,True,False,True,-0.7165,0.0114,0.019,-0.0346,0.304,0.149,114899.8,0.86,0.0661,0.9339,0.0671,0.3008,67,1185.5,0.0119,173,-1.438,-3.2645
v35_risk_budget_conservative_var_risk_adjusted_100000_2asset_20d_vol0.06_var0.016,100000.0,conservative_var,risk_adjusted,2,20,0.06,0.016,True,False,True,-0.7165,0.0114,0.019,-0.0346,0.304,0.149,114899.8,0.86,0.0661,0.9339,0.0671,0.3008,67,1185.5,0.0119,173,-1.438,-3.2645
v35_risk_budget_ultra_var_risk_adjusted_50000_1asset_40d_vol0.08_var0.012,50000.0,ultra_var,risk_adjusted,1,40,0.08,0.012,True,False,True,-0.7185,0.0119,0.0182,-0.0314,0.2415,0.1564,57820.79,0.45,0.0485,0.9515,0.0503,0.25,42,370.11,0.0074,58,-2.3535,-7.4392
v35_risk_budget_ultra_var_risk_adjusted_50000_1asset_40d_vol0.08_var0.016,50000.0,ultra_var,risk_adjusted,1,40,0.08,0.016,True,False,True,-0.7185,0.0119,0.0182,-0.0314,0.2415,0.1564,57820.79,0.45,0.0485,0.9515,0.0503,0.25,42,370.11,0.0074,58,-2.3535,-7.4392
v35_risk_budget_ultra_var_risk_adjusted_50000_1asset_40d_vol0.08_var0.008,50000.0,ultra_var,risk_adjusted,1,40,0.08,0.008,True,False,True,-0.7247,0.0118,0.0182,-0.0314,0.2415,0.1556,57782.14,0.45,0.0481,0.9519,0.05,0.25,42,369.06,0.0074,58,-2.3826,-7.4372
v35_risk_budget_ultra_var_risk_adjusted_200000_2asset_40d_vol0.08_var0.012,200000.0,ultra_var,risk_adjusted,2,40,0.08,0.012,True,False,True,-0.7614,0.0115,0.0177,-0.0323,0.2495,0.1509,230187.19,0.71,0.0516,0.9484,0.052,0.25,42,829.61,0.0041,89,-2.9991,-9.5032
v35_risk_budget_ultra_var_risk_adjusted_200000_2asset_40d_vol0.08_var0.016,200000.0,ultra_var,risk_adjusted,2,40,0.08,0.016,True,False,True,-0.7614,0.0115,0.0177,-0.0323,0.2495,0.1509,230187.19,0.71,0.0516,0.9484,0.052,0.25,42,829.61,0.0041,89,-2.9991,-9.5032
v35_risk_budget_ultra_var_risk_adjusted_200000_2asset_40d_vol0.08_var0.008,200000.0,ultra_var,risk_adjusted,2,40,0.08,0.008,True,False,True,-0.7707,0.0114,0.0176,-0.0323,0.2492,0.1498,229951.24,0.71,0.0511,0.9489,0.0515,0.25,42,822.76,0.0041,89,-3.0486,-9.4976
v35_risk_budget_conservative_var_risk_adjusted_50000_2asset_20d_vol0.06_var0.008,50000.0,conservative_var,risk_adjusted,2,20,0.06,0.008,True,False,True,-0.775,0.0108,0.0184,-0.0343,0.3043,0.1402,57012.5,0.86,0.0646,0.9354,0.0671,0.3008,67,990.1,0.0198,168,-1.4931,-3.3078
v35_risk_budget_conservative_var_risk_adjusted_50000_2asset_20d_vol0.06_var0.012,50000.0,conservative_var,risk_adjusted,2,20,0.06,0.012,True,False,True,-0.775,0.0108,0.0184,-0.0343,0.3043,0.1402,57012.5,0.86,0.0646,0.9354,0.0671,0.3008,67,990.1,0.0198,168,-1.4931,-3.3078
v35_risk_budget_conservative_var_risk_adjusted_50000_2asset_20d_vol0.06_var0.016,50000.0,conservative_var,risk_adjusted,2,20,0.06,0.016,True,False,True,-0.775,0.0108,0.0184,-0.0343,0.3043,0.1402,57012.5,0.86,0.0646,0.9354,0.0671,0.3008,67,990.1,0.0198,168,-1.4931,-3.3078
v35_risk_budget_ultra_var_risk_adjusted_100000_2asset_40d_vol0.08_var0.012,100000.0,ultra_var,risk_adjusted,2,40,0.08,0.012,True,False,True,-0.7886,0.0112,0.0175,-0.0316,0.2492,0.147,114704.2,0.71,0.0509,0.9491,0.052,0.25,42,607.8,0.0061,88,-3.0529,-9.6105
v35_risk_budget_ultra_var_risk_adjusted_100000_2asset_40d_vol0.08_var0.016,100000.0,ultra_var,risk_adjusted,2,40,0.08,0.016,True,False,True,-0.7886,0.0112,0.0175,-0.0316,0.2492,0.147,114704.2,0.71,0.0509,0.9491,0.052,0.25,42,607.8,0.0061,88,-3.0529,-9.6105
v35_risk_budget_ultra_var_risk_adjusted_100000_2asset_40d_vol0.08_var0.008,100000.0,ultra_var,risk_adjusted,2,40,0.08,0.008,True,False,True,-0.7992,0.0111,0.0174,-0.0316,0.2492,0.1456,114558.48,0.71,0.0504,0.9496,0.0515,0.25,42,605.52,0.0061,88,-3.0983,-9.606
v35_risk_budget_ultra_var_momentum_200000_1asset_20d_vol0.06_var0.008,200000.0,ultra_var,momentum,1,20,0.06,0.008,True,False,True,-0.8548,0.0124,0.0147,-0.0213,0.3786,0.1649,232979.75,0.71,0.056,0.944,0.0562,0.1723,46,1169.15,0.0058,142,-1.2107,-2.1266
v35_risk_budget_ultra_var_momentum_200000_1asset_20d_vol0.06_var0.012,200000.0,ultra_var,momentum,1,20,0.06,0.012,True,False,True,-0.8548,0.0124,0.0147,-0.0213,0.3786,0.1649,232979.75,0.71,0.056,0.944,0.0562,0.1723,46,1169.15,0.0058,142,-1.2107,-2.1266
v35_risk_budget_ultra_var_momentum_200000_1asset_20d_vol0.06_var0.016,200000.0,ultra_var,momentum,1,20,0.06,0.016,True,False,True,-0.8548,0.0124,0.0147,-0.0213,0.3786,0.1649,232979.75,0.71,0.056,0.944,0.0562,0.1723,46,1169.15,0.0058,142,-1.2107,-2.1266
v35_risk_budget_ultra_var_risk_adjusted_50000_2asset_40d_vol0.08_var0.012,50000.0,ultra_var,risk_adjusted,2,40,0.08,0.012,True,False,True,-0.8605,0.0105,0.0169,-0.03,0.2489,0.1364,56821.85,0.71,0.0496,0.9504,0.052,0.25,42,514.15,0.0103,87,-3.1452,-9.7105
v35_risk_budget_ultra_var_risk_adjusted_50000_2asset_40d_vol0.08_var0.016,50000.0,ultra_var,risk_adjusted,2,40,0.08,0.016,True,False,True,-0.8605,0.0105,0.0169,-0.03,0.2489,0.1364,56821.85,0.71,0.0496,0.9504,0.052,0.25,42,514.15,0.0103,87,-3.1452,-9.7105
v35_risk_budget_ultra_var_risk_adjusted_50000_2asset_40d_vol0.08_var0.008,50000.0,ultra_var,risk_adjusted,2,40,0.08,0.008,True,False,True,-0.8666,0.0104,0.0168,-0.03,0.2489,0.1357,56785.14,0.71,0.0493,0.9507,0.0515,0.25,42,513.46,0.0103,87,-3.1731,-9.7082
v35_risk_budget_conservative_var_momentum_200000_1asset_20d_vol0.04_var0.008,200000.0,conservative_var,momentum,1,20,0.04,0.008,True,False,True,-0.8766,0.0126,0.0141,-0.0235,0.4049,0.1679,233574.58,0.76,0.0664,0.9336,0.0664,0.2269,37,1290.62,0.0065,156,-1.0316,-2.0199
v35_risk_budget_conservative_var_momentum_200000_1asset_20d_vol0.04_var0.012,200000.0,conservative_var,momentum,1,20,0.04,0.012,True,False,True,-0.8766,0.0126,0.0141,-0.0235,0.4049,0.1679,233574.58,0.76,0.0664,0.9336,0.0664,0.2269,37,1290.62,0.0065,156,-1.0316,-2.0199
v35_risk_budget_conservative_var_momentum_200000_1asset_20d_vol0.04_var0.016,200000.0,conservative_var,momentum,1,20,0.04,0.016,True,False,True,-0.8766,0.0126,0.0141,-0.0235,0.4049,0.1679,233574.58,0.76,0.0664,0.9336,0.0664,0.2269,37,1290.62,0.0065,156,-1.0316,-2.0199
v35_risk_budget_ultra_var_momentum_100000_1asset_20d_vol0.06_var0.008,100000.0,ultra_var,momentum,1,20,0.06,0.008,True,False,True,-0.8831,0.0121,0.0146,-0.0214,0.378,0.1603,116029.78,0.71,0.0555,0.9445,0.0562,0.1723,46,864.72,0.0086,131,-1.2499,-2.1614
v35_risk_budget_ultra_var_momentum_100000_1asset_20d_vol0.06_var0.012,100000.0,ultra_var,momentum,1,20,0.06,0.012,True,False,True,-0.8831,0.0121,0.0146,-0.0214,0.378,0.1603,116029.78,0.71,0.0555,0.9445,0.0562,0.1723,46,864.72,0.0086,131,-1.2499,-2.1614
v35_risk_budget_ultra_var_momentum_100000_1asset_20d_vol0.06_var0.016,100000.0,ultra_var,momentum,1,20,0.06,0.016,True,False,True,-0.8831,0.0121,0.0146,-0.0214,0.378,0.1603,116029.78,0.71,0.0555,0.9445,0.0562,0.1723,46,864.72,0.0086,131,-1.2499,-2.1614
v35_risk_budget_ultra_var_risk_adjusted_200000_1asset_20d_vol0.08_var0.012,200000.0,ultra_var,risk_adjusted,1,20,0.08,0.012,True,False,True,-0.8833,0.0092,0.0179,-0.0429,0.2418,0.1179,223589.69,0.46,0.0478,0.9522,0.0485,0.25,83,1062.31,0.0053,102,-2.1256,-6.1835
v35_risk_budget_ultra_var_risk_adjusted_200000_1asset_20d_vol0.08_var0.016,200000.0,ultra_var,risk_adjusted,1,20,0.08,0.016,True,False,True,-0.8833,0.0092,0.0179,-0.0429,0.2418,0.1179,223589.69,0.46,0.0478,0.9522,0.0485,0.25,83,1062.31,0.0053,102,-2.1256,-6.1835
v35_risk_budget_ultra_var_momentum_200000_1asset_40d_vol0.06_var0.008,200000.0,ultra_var,momentum,1,40,0.06,0.008,True,False,True,-0.8842,0.0115,0.0152,-0.0245,0.368,0.152,230400.06,0.68,0.0542,0.9458,0.0541,0.1723,24,771.44,0.0039,82,-1.3574,-2.0076
v35_risk_budget_ultra_var_momentum_200000_1asset_40d_vol0.06_var0.012,200000.0,ultra_var,momentum,1,40,0.06,0.012,True,False,True,-0.8842,0.0115,0.0152,-0.0245,0.368,0.152,230400.06,0.68,0.0542,0.9458,0.0541,0.1723,24,771.44,0.0039,82,-1.3574,-2.0076
v35_risk_budget_ultra_var_momentum_200000_1asset_40d_vol0.06_var0.016,200000.0,ultra_var,momentum,1,40,0.06,0.016,True,False,True,-0.8842,0.0115,0.0152,-0.0245,0.368,0.152,230400.06,0.68,0.0542,0.9458,0.0541,0.1723,24,771.44,0.0039,82,-1.3574,-2.0076
v35_risk_budget_ultra_var_risk_adjusted_200000_1asset_20d_vol0.08_var0.008,200000.0,ultra_var,risk_adjusted,1,20,0.08,0.008,True,False,True,-0.9001,0.0089,0.0179,-0.0428,0.2418,0.1147,222933.23,0.46,0.0475,0.9525,0.0482,0.25,83,1058.47,0.0053,102,-2.1528,-6.2181
v35_risk_budget_ultra_var_risk_adjusted_100000_1asset_20d_vol0.08_var0.012,100000.0,ultra_var,risk_adjusted,1,20,0.08,0.012,True,False,True,-0.9044,0.009,0.0177,-0.0431,0.2418,0.1154,111536.92,0.46,0.0474,0.9526,0.0485,0.25,83,725.28,0.0073,98,-2.1561,-6.2729
v35_risk_budget_ultra_var_risk_adjusted_100000_1asset_20d_vol0.08_var0.016,100000.0,ultra_var,risk_adjusted,1,20,0.08,0.016,True,False,True,-0.9044,0.009,0.0177,-0.0431,0.2418,0.1154,111536.92,0.46,0.0474,0.9526,0.0485,0.25,83,725.28,0.0073,98,-2.1561,-6.2729
v35_risk_budget_ultra_var_momentum_100000_1asset_40d_vol0.06_var0.008,100000.0,ultra_var,momentum,1,40,0.06,0.008,True,False,True,-0.9135,0.0113,0.015,-0.0245,0.368,0.1486,114859.16,0.68,0.0534,0.9466,0.0541,0.1723,24,571.84,0.0057,82,-1.3844,-2.0357
v35_risk_budget_ultra_var_momentum_100000_1asset_40d_vol0.06_var0.012,100000.0,ultra_var,momentum,1,40,0.06,0.012,True,False,True,-0.9135,0.0113,0.015,-0.0245,0.368,0.1486,114859.16,0.68,0.0534,0.9466,0.0541,0.1723,24,571.84,0.0057,82,-1.3844,-2.0357
